Date, Close/Last, Volume, Open, High, Low
8/2/2016,39.51,510783,40.08,40.91,39.26
8/1/2016,40.06,501753,41.35,41.88,39.82
7/29/2016,41.6,454532,41.12,41.67,40.57
7/28/2016,41.14,427715,41.93,42.22,41.04
7/27/2016,41.92,514388,42.66,43.2,41.68
7/26/2016,42.92,445366,43.07,43.39,42.36
7/25/2016,43.13,371094,44.2,44.37,42.97
7/22/2016,44.19,407262,44.6,44.97,43.74
7/21/2016,44.75,415595,45.65,46.09,44.52
7/20/2016,44.75,526026,45.66,46.13,44.55
7/19/2016,45.75,92047,45.23,45.67,44.53
7/18/2016,44.65,195983,46.12,46.14,44.86
7/15/2016,45.24,400078,45.52,46.33,45.05
7/14/2016,45.95,533167,45.14,45.8,44.95
7/13/2016,45.68,642925,46.58,46.71,44.56
7/12/2016,46.8,620326,44.58,46.93,44.51
7/11/2016,44.76,484196,45.07,45.77,44.42
7/8/2016,45.41,519665,45.19,45.97,44.77
7/7/2016,45.14,660521,47.88,48.25,44.87
7/6/2016,47.43,558093,46.83,47.95,45.92
7/5/2016,46.6,577505,48.73,49.35,46.33
7/1/2016,48.99,14849,49.11,49.23,48.85
6/30/2016,48.33,480388,49.55,49.62,48.17
6/29/2016,49.88,491192,48.06,50,47.98
6/28/2016,47.85,473949,46.59,48.18,46.54
6/27/2016,46.33,483322,47.81,47.96,45.83
6/24/2016,47.64,616198,50.3,50.45,46.7
6/23/2016,50.11,386312,49.08,50.23,49.08
6/22/2016,49.13,554539,50.22,50.54,48.4
6/21/2016,49.85,25479,49.14,49.32,48.16
6/20/2016,49.37,67905,48.29,49.42,48.14
6/17/2016,47.98,201129,45.99,48.29,45.83
6/16/2016,46.21,475039,47.45,47.75,45.91
6/15/2016,48.01,505566,47.9,48.72,47.28
6/14/2016,48.49,433256,48.52,48.69,47.84
6/13/2016,48.88,468202,48.85,49.28,48.16
6/10/2016,49.07,538596,50.47,50.73,48.8
6/9/2016,50.56,509046,51.45,51.67,50.23
6/8/2016,51.23,602296,50.41,51.62,50.32
6/7/2016,50.36,484802,49.71,50.53,49.44
6/6/2016,49.69,427971,48.88,49.9,48.71
6/3/2016,48.62,458338,49.04,49.41,48.33
6/2/2016,49.17,547494,48.9,49.47,47.97
6/1/2016,49.01,549858,48.82,49.25,47.75
5/31/2016,49.1,459075,49.63,50.1,48.81
5/27/2016,49.33,12104,49.54,49.72,49.26
5/26/2016,49.48,471056,49.7,50.21,49.22
5/25/2016,49.56,535289,49.09,49.75,48.65
5/24/2016,48.62,463808,48.08,49.27,47.64
5/23/2016,48.08,460924,48.46,48.5,47.4
5/20/2016,48.41,28176,48.2,48.79,47.44
5/19/2016,48.16,73847,47.87,48.28,46.73
5/18/2016,48.19,325240,48.53,48.95,47.75
5/17/2016,48.31,438244,47.9,48.76,47.53
5/16/2016,47.72,509303,46.28,47.98,46.15
5/13/2016,46.21,494320,46.41,46.49,45.75
5/12/2016,46.7,687622,46,47.02,45.61
5/11/2016,46.23,809248,44.6,46.36,43.96
5/10/2016,44.66,655107,43.25,44.79,43.03
5/9/2016,43.44,703934,45,45.94,43.24
5/6/2016,44.66,641339,44.52,45.34,43.54
5/5/2016,44.32,724062,44.04,46.07,43.96
5/4/2016,43.78,696913,43.85,44.88,43.22
5/3/2016,43.65,605308,44.92,45.35,43.32
5/2/2016,44.78,446258,45.59,46.15,44.54
4/29/2016,45.92,572652,45.9,46.78,45.24
4/28/2016,46.03,468213,45.3,46.14,44.94
4/27/2016,45.33,627860,44.64,45.62,43.77
4/26/2016,44.04,548680,42.96,44.83,42.5
4/25/2016,42.64,592818,43.75,44.04,42.58
4/22/2016,43.73,554827,43.42,44.45,43.11
4/21/2016,43.18,649439,43.97,44.49,43.05
4/20/2016,44.18,25807,40.8,42.91,39.85
4/19/2016,41.08,75011,40.04,41.53,39.58
4/18/2016,39.78,328976,38.75,40.24,37.61
4/15/2016,40.36,493374,41.43,41.73,39.98
4/14/2016,41.5,458627,41.54,42.16,40.84
4/13/2016,41.76,690463,41.63,42.42,41.24
4/12/2016,42.17,754342,40.35,42.25,40.09
4/11/2016,40.36,617641,39.72,40.75,39.25
4/8/2016,39.72,735702,37.52,39.84,37.45
4/7/2016,37.26,553265,37.76,38.3,36.69
4/6/2016,37.75,695021,36.52,37.9,36.43
4/5/2016,35.89,461729,35.5,36.58,35.24
4/4/2016,35.7,520034,35.5,37.21,35.46
4/1/2016,36.79,507181,38.14,38.56,36.63
3/31/2016,38.34,513944,38.3,39.04,37.57
3/30/2016,38.32,524893,38.52,39.85,38.14
3/29/2016,38.28,467764,39.32,39.48,37.91
3/28/2016,39.39,285415,39.55,40.14,38.86
3/24/2016,39.46,477115,39.73,39.77,38.33
3/23/2016,39.79,474855,41.19,41.34,39.67
3/22/2016,41.45,449018,41.59,41.9,40.77
3/21/2016,41.52,23300,39.06,40.3,38.61
3/18/2016,39.44,91040,40.25,41.2,39.15
3/17/2016,40.2,285278,38.59,40.36,38.47
3/16/2016,40.2,471012,36.74,38.63,36.61
3/15/2016,36.34,422742,37.37,37.4,35.96
3/14/2016,37.18,468704,38.17,38.77,36.68
3/11/2016,38.5,538116,37.99,39.02,37.92
3/10/2016,37.84,644343,38.17,38.48,37.21
3/9/2016,38.29,674613,36.36,38.51,36.24
3/8/2016,36.5,639232,37.94,38.39,36.12
3/7/2016,37.9,638168,36.2,38.11,36.09
3/4/2016,35.92,546080,34.66,36.34,34.4
3/3/2016,34.57,494598,34.73,35.32,34.19
3/2/2016,34.66,583687,34.75,35.17,33.55
3/1/2016,34.4,546976,33.9,34.76,33.37
2/29/2016,33.75,484662,32.72,33.98,32.32
2/26/2016,32.78,599392,33.04,34.69,32.64
2/25/2016,33.07,585248,32.19,33.49,31.07
2/24/2016,32.15,632515,31.28,32.4,30.56
2/23/2016,31.87,509480,33.34,33.53,31.22
2/22/2016,31.48,21222,29.72,32.05,29.48
2/19/2016,29.64,69629,30.6,30.73,29.05
2/18/2016,30.77,211849,31.35,31.98,30.27
2/17/2016,30.66,479466,29.14,31.49,28.73
2/16/2016,29.04,618357,30.05,31.53,28.7
2/12/2016,29.44,12260,29.08,29.29,28.95
2/11/2016,26.21,719004,27.34,27.48,26.05
2/10/2016,27.45,695503,28.36,29.22,27.24
2/9/2016,27.94,651046,30.17,30.61,27.74
2/8/2016,29.69,515650,30.97,31.38,29.57
2/5/2016,30.89,562374,31.64,32.45,30.63
2/4/2016,31.72,668236,31.67,33.6,31.53
2/3/2016,32.28,770723,29.75,32.75,29.4
2/2/2016,29.88,572321,29.75,31.53,29.57
2/1/2016,31.62,561723,33.83,34.18,31.29
1/29/2016,33.62,585377,33.7,34.4,32.65
1/28/2016,33.22,805266,32.19,34.82,31.74
1/27/2016,32.3,716600,30.55,32.84,30.14
1/26/2016,31.45,614963,29.81,32.41,29.25
1/25/2016,30.34,564774,32.05,32.74,29.68
1/22/2016,32.19,604937,29.84,32.35,29.53
1/21/2016,29.53,658451,28.35,30.25,27.87
1/20/2016,26.55,690039,28.33,28.58,26.19
1/19/2016,28.46,151360,29.07,30.21,28.21
1/15/2016,29.42,14769,29.2,29.31,28.36
1/14/2016,31.2,497634,30.6,31.77,30.28
1/13/2016,30.48,594517,30.54,31.71,30.1
1/12/2016,30.44,587310,31.11,32.21,29.93
1/11/2016,31.41,581462,32.94,33.2,30.88
1/8/2016,33.16,537943,33.3,34.34,32.64
1/7/2016,33.27,573186,34.09,34.26,32.1
1/6/2016,33.97,510537,36.18,36.39,33.77
1/5/2016,35.97,395681,36.9,37.1,35.74
1/4/2016,36.76,415291,37.6,38.39,36.33
12/31/2015,37.04,260638,36.81,37.79,36.22
12/30/2015,36.6,245395,37.36,37.4,36.4
12/29/2015,37.87,219955,36.7,37.94,36.66
12/28/2015,36.81,202637,36.63,38.09,36.6
12/24/2015,38.1,185540,37.86,38.28,37.38
12/23/2015,37.5,354944,37.86,37.95,36.28
12/22/2015,36.14,286876,36.42,36.54,35.66
12/21/2015,34.74,19661,34.58,34.86,33.98
12/18/2015,34.73,78359,34.87,35.57,34.29
12/17/2015,34.95,179068,35.8,35.84,34.63
12/16/2015,35.52,380339,36.79,37.35,35.29
12/15/2015,37.35,446806,36.32,37.88,36.03
12/14/2015,36.31,518414,35.4,36.7,34.53
12/11/2015,35.62,464439,36.63,36.84,35.16
12/10/2015,36.76,447667,37.27,37.54,36.38
12/9/2015,37.16,584363,37.86,38.99,36.87
12/8/2015,37.51,690547,37.68,38.58,36.64
12/7/2015,37.65,570560,40.1,40.15,37.5
12/4/2015,39.97,485154,41.31,42,39.6
12/3/2015,41.08,469476,40.15,41.78,40.07
12/2/2015,39.94,521728,41.69,41.97,39.84
12/1/2015,41.85,392750,41.73,42.23,41.17
11/30/2015,41.65,350195,41.77,42.61,41.5
11/27/2015,41.71,297087,42.55,43.3,41.67
11/25/2015,43.04,9037,43.25,43.3,42.99
11/24/2015,42.87,409904,42.04,43.46,41.86
11/23/2015,41.75,505592,42.08,42.75,40.41
11/20/2015,40.39,27009,40.54,40.99,38.99
11/19/2015,40.54,75899,40.72,41.05,39.89
11/18/2015,40.75,230145,41.11,41.55,39.91
11/17/2015,40.67,328185,41.09,42.03,40.58
11/16/2015,41.74,504065,40.92,42.25,40.06
11/13/2015,40.74,443937,41.61,42.21,40.22
11/12/2015,41.75,501174,43.05,43.33,41.54
11/11/2015,42.93,452568,43.63,44.11,42.62
11/10/2015,44.21,390592,43.65,44.76,43.57
11/9/2015,43.87,436315,44.52,45.12,43.64
