price_date,eth_price,btc_price,eth_volume,btc_volume
2016-03-25 00:00:00.000,10.64069143211582,854.62,13369781.43339712,0.0
2016-03-26 00:00:00.000,10.96552244468764,789.15,9099232.99988865,0.0
2016-03-27 00:00:00.000,10.37751681820161,691.65,16296116.833151689,0.0
2016-03-28 00:00:00.000,11.67625154039094,559.36,23146182.980729047,0.0
2016-03-29 00:00:00.000,11.73817083046575,677.84,17227685.66894123,0.0
2016-03-30 00:00:00.000,11.88228675953419,694.25,18966041.620488863,0.0
2016-03-31 00:00:00.000,11.35463054290018,596.12,14483801.493105622,0.0
2016-04-01 00:00:00.000,11.63607180334684,650.27,11085851.666571325,0.0
2016-04-02 00:00:00.000,11.5639776320382,645.75,8250251.46099724,0.0
2016-04-03 00:00:00.000,11.51238012010477,659.94,6190954.954391588,0.0
2016-04-04 00:00:00.000,11.18688123888369,668.74,8612716.039295983,0.0
2016-04-05 00:00:00.000,10.41948468988903,734.59,19160809.10508679,0.0
2016-04-06 00:00:00.000,10.66622342007389,734.27,16326497.505610662,62881800.0
2016-04-07 00:00:00.000,10.0295684039377,738.81,12647730.142575275,28121600.0
2016-04-08 00:00:00.000,9.758944911021473,726.47,14041839.904038262,27018300.0
2016-04-09 00:00:00.000,9.899719595415823,760.52,12961939.644313943,24717100.0
2016-04-10 00:00:00.000,8.814617175830122,755.16,42148631.996420056,21903500.0
2016-04-11 00:00:00.000,8.66829211893249,767.74,14850316.572718466,23448600.0
2016-04-12 00:00:00.000,7.51681223420342,772.53,22286939.435105387,16837800.0
2016-04-13 00:00:00.000,8.015604593105122,825.47,30653780.43975513,54171500.0
2016-04-14 00:00:00.000,8.43365602127963,849.14,13178565.115089094,36344700.0
2016-04-15 00:00:00.000,8.20613745870167,919.41,11510142.230195371,62414600.0
2016-04-16 00:00:00.000,8.555981966976974,936.38,9164981.891612116,88584600.0
2016-04-17 00:00:00.000,9.323170276346234,826.5,23406128.933429755,80268100.0
2016-04-18 00:00:00.000,8.960482405053712,838.32,20650475.766265374,78060300.0
2016-04-19 00:00:00.000,8.696773038727313,853.29,11931697.805021903,58813600.0
2016-04-20 00:00:00.000,8.484150722584234,863.3,14929127.402227022,29763600.0
2016-04-21 00:00:00.000,8.11104074507033,905.72,12241737.003326477,48299500.0
2016-04-22 00:00:00.000,7.855106665179344,867.45,12838519.618996318,40171100.0
2016-04-23 00:00:00.000,8.377192623957283,840.96,14263735.838354647,42950500.0
2016-04-24 00:00:00.000,7.995361207240304,838.05,10251449.903605143,23469400.0
2016-04-25 00:00:00.000,7.812751656077315,860.44,9849771.90571352,28600400.0
2016-04-26 00:00:00.000,7.424663266229029,837.98,17588527.338440873,18719700.0
2016-04-27 00:00:00.000,7.724694549946334,812.9,18898653.05760324,39266000.0
2016-04-28 00:00:00.000,7.250216005225782,840.0,10503191.403122593,18052700.0
2016-04-29 00:00:00.000,7.47581760975781,838.17,8232651.035704131,17574100.0
2016-04-30 00:00:00.000,8.892970091837213,869.15,36023474.61132939,25421600.0
2016-05-01 00:00:00.000,8.832454372832895,869.57,16329848.834566616,26779700.0
2016-05-02 00:00:00.000,10.10782116866719,865.03,40531647.2594358,17879900.0
2016-05-03 00:00:00.000,9.285335810954495,846.97,20068196.22374318,18412100.0
2016-05-04 00:00:00.000,9.414136136064808,808.32,16758119.374866204,20176000.0
2016-05-05 00:00:00.000,9.827130178456441,804.39,17630163.279848542,31742800.0
2016-05-06 00:00:00.000,9.277042146778028,853.51,20206557.47556278,22676800.0
2016-05-07 00:00:00.000,9.381202893584621,891.86,10242971.602412278,32539200.0
2016-05-08 00:00:00.000,9.52920206226682,777.0,14850766.415806817,61878700.0
2016-05-09 00:00:00.000,9.353276545574158,816.85,10349090.132607356,33409200.0
2016-05-10 00:00:00.000,9.350283703928604,817.17,8837274.15169184,16261700.0
2016-05-11 00:00:00.000,9.981302920467385,817.93,14650764.255450204,31107400.0
2016-05-12 00:00:00.000,10.091492287586432,832.52,22804335.07313709,14722200.0
2016-05-13 00:00:00.000,10.585661577212786,836.41,27489270.96990509,19347600.0
2016-05-14 00:00:00.000,10.176098567981153,813.38,18055946.18486381,12759200.0
2016-05-15 00:00:00.000,9.960446892869543,832.36,8453161.311741682,14823400.0
2016-05-16 00:00:00.000,11.1336459827202,830.92,27963225.28498735,15706200.0
2016-05-17 00:00:00.000,12.157137161266911,805.08,36364157.81238995,47441900.0
2016-05-18 00:00:00.000,13.35361430554958,721.32,62651459.72818858,65733100.0
2016-05-19 00:00:00.000,14.71832475600216,701.61,53477909.077545226,86940400.0
2016-05-20 00:00:00.000,13.69368343400459,672.07,48337340.57185815,34864400.0
2016-05-21 00:00:00.000,13.99924843857703,689.65,24426995.172922097,38527400.0
2016-05-22 00:00:00.000,14.248986066415835,697.76,17413663.620256484,121884000.0
2016-05-23 00:00:00.000,13.23503660198636,655.26,21271913.57732469,65970400.0
2016-05-24 00:00:00.000,12.66434299000911,651.91,41166028.01368196,19109100.0
2016-05-25 00:00:00.000,12.50426452924122,623.57,25364775.557130534,90917600.0
2016-05-26 00:00:00.000,12.498353409631168,644.1,19032556.07440177,57350800.0
2016-05-27 00:00:00.000,11.19174476153149,613.85,53491048.64137498,24104900.0
2016-05-28 00:00:00.000,11.76324560569715,645.14,44051409.767962486,48516100.0
2016-05-29 00:00:00.000,12.38905213533701,625.01,26254518.55363852,22066400.0
2016-05-30 00:00:00.000,12.67843106889236,620.99,13289827.482192438,13276100.0
2016-05-31 00:00:00.000,14.00927375901662,593.89,39491270.92023739,35743400.0
2016-06-01 00:00:00.000,13.857937834861247,582.75,20161807.321217276,56059000.0
2016-06-02 00:00:00.000,13.77433887468257,571.06,9543717.946969878,21675800.0
2016-06-03 00:00:00.000,13.8427358773047,622.97,21310804.97545615,44590700.0
2016-06-04 00:00:00.000,13.697394260187224,572.39,14233023.489212893,47229500.0
2016-06-05 00:00:00.000,13.970529067786634,489.31,9908484.139421096,111102000.0
2016-06-06 00:00:00.000,13.942005553967727,567.25,7633717.194766483,75039300.0
2016-06-07 00:00:00.000,14.549216948648322,586.28,19688483.52449011,38219000.0
2016-06-08 00:00:00.000,14.43177555298705,567.2,14566862.117567817,24649000.0
2016-06-09 00:00:00.000,14.44062374394472,560.11,6538415.617239344,22903800.0
2016-06-10 00:00:00.000,13.943733928604544,561.35,9751904.43375697,11143900.0
2016-06-11 00:00:00.000,13.960460970231287,585.79,9986576.468801256,33049800.0
2016-06-12 00:00:00.000,15.697007269686255,675.0,34155133.25971257,86124600.0
2016-06-13 00:00:00.000,17.55275028575095,658.24,33190471.728637412,26946700.0
2016-06-14 00:00:00.000,18.770374371361417,654.55,57195562.16615153,16659800.0
2016-06-15 00:00:00.000,18.421853687438038,617.62,16794245.386186022,29823000.0
2016-06-16 00:00:00.000,20.509400413759888,610.37,33609803.05751324,21353000.0
2016-06-17 00:00:00.000,15.397397817568129,636.17,176008430.131423,15489000.0
2016-06-18 00:00:00.000,11.197136666677007,621.17,121410542.50029658,16425700.0
2016-06-19 00:00:00.000,12.23058702890821,624.23,68987538.97211507,12542300.0
2016-06-20 00:00:00.000,11.814834520499266,638.07,79924563.1953664,20806300.0
2016-06-21 00:00:00.000,12.984597875196858,639.03,73815982.10368486,12866600.0
2016-06-22 00:00:00.000,12.737756210638716,629.67,157698817.03531438,11939800.0
2016-06-23 00:00:00.000,13.676478995775716,638.07,35210083.60811146,5963930.0
2016-06-24 00:00:00.000,13.94189690132606,629.55,42975326.33415148,4834240.0
2016-06-25 00:00:00.000,14.276287720956573,623.705,13474760.65320482,13371500.0
2016-06-26 00:00:00.000,13.845029961871877,612.622,12716765.335899664,23217800.0
2016-06-27 00:00:00.000,13.932543491059052,610.636,9026418.664550114,15227500.0
2016-06-28 00:00:00.000,12.295660556232374,592.07,38649828.67116688,20048500.0
2016-06-29 00:00:00.000,12.800496100256193,582.303,24102058.67142671,38053400.0
2016-06-30 00:00:00.000,13.33562669996461,561.22,25109656.26842844,17983700.0
2016-07-01 00:00:00.000,12.329645963731734,567.779,16090108.050608601,10283000.0
2016-07-02 00:00:00.000,12.01798250397972,571.418,12572639.309558652,17185800.0
2016-07-03 00:00:00.000,11.825161030775883,582.55,8919743.27120069,18634700.0
2016-07-04 00:00:00.000,11.421738727166776,584.442,10816581.462869536,17583200.0
2016-07-05 00:00:00.000,10.540860504216047,567.64,40761274.601703286,22316700.0
2016-07-06 00:00:00.000,10.51055993812399,503.661,16042852.433356386,79571600.0
2016-07-07 00:00:00.000,10.098931265626275,502.302,13787778.16557356,26810900.0
2016-07-08 00:00:00.000,11.39547874677082,469.938,17821594.496114336,17867800.0
2016-07-09 00:00:00.000,10.99572234732321,457.399,14035737.806230836,56838500.0
2016-07-10 00:00:00.000,10.957294339543301,478.7163,4559501.88558977,35685800.0
2016-07-11 00:00:00.000,10.515451706239658,437.515,11938095.540816711,49647600.0
2016-07-12 00:00:00.000,10.606193607117202,447.0822,8944484.246364418,40765500.0
2016-07-13 00:00:00.000,10.489054686552203,448.8792,6087112.236380934,22925500.0
2016-07-14 00:00:00.000,11.242970957141127,464.8259,13698700.023209212,13404500.0
2016-07-15 00:00:00.000,11.32509705331988,460.7028,13798764.3887509,10241400.0
2016-07-16 00:00:00.000,11.701716015155743,457.792,10138776.97248824,9802770.0
2016-07-17 00:00:00.000,11.314787410063753,450.4638,20447413.599733796,10921600.0
2016-07-18 00:00:00.000,11.022556335862294,440.1983,13898138.245649716,13204400.0
2016-07-19 00:00:00.000,11.582501423627564,360.8407,20242192.241273765,55868300.0
2016-07-20 00:00:00.000,12.152788273478947,420.0563,29894784.28435568,62562800.0
2016-07-21 00:00:00.000,12.605917129706976,420.66,24473811.51309662,19226500.0
2016-07-22 00:00:00.000,14.319877369541702,414.9495,72391413.22249371,22493500.0
2016-07-23 00:00:00.000,14.389725342721574,457.6338,72744516.35031606,50730200.0
2016-07-24 00:00:00.000,12.803851809790078,520.1233,71639748.40237246,49561000.0
2016-07-25 00:00:00.000,13.816630680711038,529.1625,33694267.533380985,56480100.0
2016-07-26 00:00:00.000,11.771641757280554,494.4,76432694.99620306,34025500.0
2016-07-27 00:00:00.000,12.96633340222508,478.2312,48754958.64137967,19042400.0
2016-07-28 00:00:00.000,12.883149607897323,501.5515,19481593.529681668,19588200.0
2016-07-29 00:00:00.000,12.840037637363167,497.3177,10125341.279974585,12103100.0
2016-07-30 00:00:00.000,12.547081780784822,492.6733,8150653.892600032,15171400.0
2016-07-31 00:00:00.000,11.868408414551208,484.8533,20238765.447837573,9770190.335015288
2016-08-01 00:00:00.000,10.968397852276404,487.525,17147499.527635228,8412033.043193607
2016-08-02 00:00:00.000,8.352592747838974,494.2733,60708724.33736284,9512215.003743047
2016-08-03 00:00:00.000,10.22174781589873,458.8067,44330639.67738887,44062361.80745845
2016-08-04 00:00:00.000,11.032160216870203,453.8,29307740.66438063,11997979.867558926
2016-08-05 00:00:00.000,10.940014108153814,437.9216,10956639.34702048,9760121.834963577
2016-08-06 00:00:00.000,10.898636348546457,436.92,11692994.41648213,20781687.97683261
2016-08-07 00:00:00.000,10.920308055489057,443.27,11883004.411650596,15011935.551518673
